UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
12561,L52560,L,297.2,307.3,1411,30.8,242,0,0,0,0,0,0
12562,L52561,L,301.7,312.9,1235,29.7,163,0,0,0,0,0,0
12563,M22562,M,301.3,311.4,1195,17.0,122,0,0,0,0,0,0
12564,M22563,M,298.8,307.5,1366,35.5,177,0,0,0,0,0,0
12565,L52564,L,299.9,310.0,1286,32.6,224,0,0,0,0,0,0
12566,M22565,M,300.6,311.0,1611,47.5,228,0,0,0,0,0,0
12567,L52566,L,296.8,306.7,1462,43.7,196,0,0,0,0,0,0
12568,L52567,L,298.5,307.2,1276,33.0,207,0,0,0,0,0,0
12569,M22568,M,298.7,308.4,1385,58.2,236,1,0,0,0,1,0
12570,L52569,L,298.7,307.4,1377,45.3,232,0,0,0,0,0,0
12571,H12570,H,301.7,308.7,1456,39.2,89,0,0,0,0,0,0
12572,L52571,L,299.8,308.8,1798,50.0,205,0,0,0,0,0,0
12573,M22572,M,302.7,311.0,1268,41.5,151,0,0,0,0,0,0
12574,L52573,L,297.8,308.2,1831,27.8,28,0,0,0,0,0,0
12575,M22574,M,298.7,309.3,1744,31.3,43,0,0,0,0,0,0
12576,M22575,M,300.9,307.8,1429,34.8,200,0,0,0,0,0,0
12577,L52576,L,301.2,311.4,1844,40.8,34,0,0,0,0,0,0
12578,M22577,M,300.1,310.6,1692,33.7,137,0,0,0,0,0,0
12579,L52578,L,300.6,309.8,1647,43.7,186,0,0,0,0,0,0
12580,M22579,M,304.5,313.8,1507,34.8,173,0,0,0,0,0,0
12581,M22580,M,301.6,313.8,1654,34.6,9,0,0,0,0,0,0
12582,M22581,M,300.8,310.5,1557,34.3,101,0,0,0,0,0,0
12583,M22582,M,301.3,310.4,1738,46.0,25,0,0,0,0,0,0
12584,L52583,L,299.4,310.1,1433,27.7,220,0,0,0,0,0,0
12585,L52584,L,297.7,306.6,1672,31.5,222,0,0,0,0,0,0
12586,M22585,M,301.0,310.9,1643,35.1,173,0,0,0,0,0,0
12587,M22586,M,300.9,313.8,1944,30.2,221,0,0,0,0,0,0
12588,L52587,L,296.8,305.7,1673,36.6,168,0,0,0,0,0,0
12589,M22588,M,297.4,305.9,1381,20.2,218,0,0,0,0,0,0
12590,L52589,L,298.3,307.6,1613,34.0,147,0,0,0,0,0,0
12591,L52590,L,299.4,308.7,1682,19.7,9,0,0,0,0,0,0
12592,M22591,M,299.5,311.7,1465,22.9,83,1,0,0,1,0,0
12593,H12592,H,301.8,311.0,1665,44.4,83,0,0,0,0,0,0
12594,L52593,L,300.5,308.4,1564,58.0,206,0,0,0,0,0,0
12595,H12594,H,296.8,306.7,1764,34.9,47,0,0,0,0,0,0
12596,H12595,H,300.6,312.3,1205,31.9,234,0,0,0,0,0,0
12597,L52596,L,299.3,307.7,1546,29.1,59,1,0,0,0,1,0
12598,L52597,L,298.5,305.7,1571,30.0,29,0,0,0,0,0,0
12599,H12598,H,298.5,308.9,1368,50.0,53,0,0,0,0,0,0
12600,M22599,M,296.2,306.7,1886,18.0,87,0,0,0,0,0,0
12601,M22600,M,303.9,313.8,1495,38.2,117,0,0,0,0,0,0
12602,M22601,M,303.8,313.8,1648,38.4,91,0,0,0,0,0,0
12603,M22602,M,296.4,305.8,1749,52.8,92,0,0,0,0,0,0
12604,L52603,L,297.6,306.1,1662,42.0,97,1,0,1,0,0,0
12605,M22604,M,298.7,306.4,1631,24.4,18,0,0,0,0,0,0
12606,H12605,H,299.0,309.2,1348,33.4,237,0,0,0,0,0,0
12607,M22606,M,301.8,313.1,1346,17.5,44,0,0,0,0,0,0
12608,L52607,L,299.0,308.5,1845,30.7,248,0,0,0,0,0,0
12609,L52608,L,298.2,307.2,1630,48.1,127,0,0,0,0,0,0
12610,M22609,M,301.0,309.9,1515,29.7,92,0,0,0,0,0,0
12611,L52610,L,299.6,311.6,1635,23.0,98,0,0,0,0,0,0
12612,L52611,L,296.3,306.4,1546,26.4,248,0,0,0,0,0,0
12613,M22612,M,299.7,309.7,1591,46.7,14,0,0,0,0,0,0
12614,M22613,M,301.3,312.4,1375,70.6,18,0,0,0,0,0,0
12615,L52614,L,301.1,313.8,1289,33.7,3,0,0,0,0,0,0
12616,L52615,L,299.7,311.2,1734,48.7,253,0,0,0,0,0,0
12617,L52616,L,301.5,311.9,1486,38.2,219,0,0,0,0,0,0
12618,M22617,M,300.3,311.8,1410,23.5,105,0,0,0,0,0,0
12619,M22618,M,300.9,311.2,1315,42.4,37,0,0,0,0,0,0
12620,L52619,L,301.0,310.8,1823,21.0,224,0,0,0,0,0,0
12621,M22620,M,304.5,313.8,1732,41.6,216,0,0,0,0,0,0
12622,M22621,M,302.3,312.4,1444,48.4,121,0,0,0,0,0,0
12623,L52622,L,300.7,312.5,1790,53.6,43,0,0,0,0,0,0
12624,M22623,M,299.9,311.0,1623,30.4,51,0,0,0,0,0,0
12625,M22624,M,298.2,309.4,1392,53.4,236,0,0,0,0,0,0
12626,M22625,M,301.2,311.9,1895,31.6,95,0,0,0,0,0,0
12627,M22626,M,298.4,308.5,1604,35.3,212,0,0,0,0,0,0
12628,L52627,L,301.3,312.2,1561,34.6,168,0,0,0,0,0,0
12629,L52628,L,300.3,311.5,1293,38.1,1,0,0,0,0,0,0
12630,M22629,M,295.6,305.7,1369,30.8,125,0,0,0,0,0,0
12631,L52630,L,299.4,310.9,1721,28.4,246,0,0,0,0,0,0
12632,L52631,L,300.1,307.7,1489,29.4,209,0,0,0,0,0,0
12633,M22632,M,302.2,312.5,2004,40.5,12,0,0,0,0,0,0
12634,L52633,L,300.6,310.4,1520,28.6,176,0,0,0,0,0,0
12635,L52634,L,300.1,308.9,1745,41.1,156,0,0,0,0,0,0
12636,L52635,L,299.2,309.5,1410,46.1,57,0,0,0,0,0,0
12637,M22636,M,302.7,312.6,1674,56.1,174,0,0,0,0,0,0
12638,M22637,M,298.7,309.1,1580,42.9,138,0,0,0,0,0,0
12639,L52638,L,298.4,307.8,1410,41.2,242,0,0,0,0,0,0
12640,H12639,H,301.5,312.7,1278,24.3,234,0,0,0,0,0,0
12641,L52640,L,302.7,313.8,1478,46.5,163,0,0,0,0,0,0
12642,H12641,H,297.2,307.9,1594,27.0,191,0,0,0,0,0,0
12643,L52642,L,299.6,309.0,1429,41.5,84,0,0,0,0,0,0
12644,M22643,M,301.7,311.8,1632,22.0,64,0,0,0,0,0,0
12645,L52644,L,301.5,310.6,1706,46.0,23,0,0,0,0,0,0
12646,M22645,M,299.4,308.9,1346,33.3,14,0,0,0,0,0,0
12647,L52646,L,297.0,305.7,1349,50.2,182,0,0,0,0,0,0
12648,M22647,M,299.6,307.9,1181,26.6,153,0,0,0,0,0,0
12649,L52648,L,301.9,311.3,1865,40.9,110,0,0,0,0,0,0
12650,L52649,L,298.9,308.5,1267,46.8,140,0,0,0,0,0,0
12651,L52650,L,303.2,313.8,1241,51.2,131,0,0,0,0,0,0
12652,H12651,H,301.7,311.5,1595,39.9,217,0,0,0,0,0,0
12653,H12652,H,303.9,311.1,1541,32.9,45,0,0,0,0,0,0
12654,L52653,L,303.0,310.8,1818,24.0,133,0,0,0,0,0,0
12655,L52654,L,300.9,313.3,1695,28.9,106,0,0,0,0,0,0
12656,L52655,L,298.2,307.5,1546,35.5,217,0,0,0,0,0,0
12657,L52656,L,301.1,313.1,1686,47.6,93,0,0,0,0,0,0
12658,M22657,M,298.8,307.1,1945,46.5,243,0,0,0,0,0,0
12659,M22658,M,299.6,309.7,1663,34.7,85,0,0,0,0,0,0
12660,L52659,L,298.7,309.7,1365,36.4,70,0,0,0,0,0,0
12661,M22660,M,300.4,307.2,1495,48.0,151,0,0,0,0,0,0
12662,M22661,M,299.7,308.4,1398,28.0,140,0,0,0,0,0,0
12663,L52662,L,299.6,309.9,1444,45.2,35,0,0,0,0,0,0
12664,M22663,M,297.6,305.7,1655,32.6,179,0,0,0,0,0,0
12665,L52664,L,299.3,308.8,1355,34.6,238,0,0,0,0,0,0
12666,L52665,L,296.9,305.7,1390,44.8,211,0,0,0,0,0,0
12667,M22666,M,300.6,310.9,1590,47.6,128,0,0,0,0,0,0
12668,H12667,H,300.8,310.3,1328,33.3,3,0,0,0,0,0,0
12669,M22668,M,301.3,311.2,1374,20.6,135,0,0,0,0,0,0
12670,L52669,L,298.5,309.1,1520,47.4,19,0,0,0,0,0,0
12671,M22670,M,298.5,308.8,1605,42.0,76,0,0,0,0,0,0
12672,L52671,L,303.8,313.8,1618,32.0,242,0,0,0,0,0,0
12673,L52672,L,304.2,313.8,1586,37.9,222,0,0,0,0,0,0
12674,L52673,L,295.3,307.6,1402,26.4,240,0,0,0,0,0,0
12675,L52674,L,299.5,309.0,1589,49.4,117,0,0,0,0,0,0
12676,L52675,L,299.1,307.3,1706,49.6,169,0,0,0,0,0,0
12677,L52676,L,301.4,312.2,1543,63.8,30,0,0,0,0,0,0
12678,L52677,L,301.7,312.8,1378,37.4,52,0,0,0,0,0,0
12679,L52678,L,296.1,305.7,1243,42.8,125,0,0,0,0,0,0
12680,L52679,L,299.6,311.3,1535,41.3,140,0,0,0,0,0,0
12681,L52680,L,299.1,306.4,1418,45.5,246,0,0,0,0,0,0
12682,M22681,M,297.8,309.0,1299,30.8,18,0,0,0,0,0,0
12683,M22682,M,298.4,307.5,1219,46.8,7,0,0,0,0,0,0
12684,H12683,H,298.2,305.8,1506,42.6,58,0,0,0,0,0,0
12685,M22684,M,303.9,310.9,1606,44.4,87,0,0,0,0,0,0
12686,L52685,L,302.0,309.9,1549,36.0,116,0,0,0,0,0,0
12687,L52686,L,301.3,313.8,1246,31.2,57,1,0,1,0,0,0
12688,L52687,L,300.5,310.0,1543,37.7,45,0,0,0,0,0,0
12689,L52688,L,302.2,313.8,1687,37.5,188,0,0,0,0,0,0
12690,H12689,H,302.5,313.4,1632,43.3,200,0,0,0,0,0,0
12691,L52690,L,295.9,306.4,1683,40.1,17,0,0,0,0,0,0
12692,M22691,M,300.8,311.9,1540,28.4,235,0,0,0,0,0,0
12693,H12692,H,301.0,309.1,1451,45.9,188,0,0,0,0,0,0
12694,L52693,L,301.7,312.6,1780,37.0,190,0,0,0,0,0,0
12695,M22694,M,301.8,313.1,1452,29.3,125,0,0,0,0,0,0
12696,L52695,L,301.5,311.3,1467,43.3,70,0,0,0,0,0,0
12697,M22696,M,299.3,310.6,1980,45.7,141,0,0,0,0,0,0
12698,L52697,L,298.3,306.9,1199,36.3,44,0,0,0,0,0,0
12699,M22698,M,300.8,309.8,1573,25.9,181,0,0,0,0,0,0
12700,L52699,L,301.2,313.8,1592,34.2,74,0,0,0,0,0,0
12701,L52700,L,300.8,310.6,1300,29.0,94,1,0,0,1,0,0
12702,L52701,L,298.8,305.7,1581,43.9,138,0,0,0,0,0,0
12703,L52702,L,295.3,307.5,1294,40.0,200,0,0,0,0,0,0
12704,M22703,M,300.7,311.1,1703,25.7,184,0,0,0,0,0,0
12705,L52704,L,297.7,307.8,1570,19.4,112,0,0,0,0,0,0
12706,M22705,M,300.3,311.8,1342,21.5,251,0,0,0,0,0,0
12707,L52706,L,302.1,312.0,1606,21.8,16,0,0,0,0,0,0
12708,M22707,M,298.9,308.9,1872,46.4,93,0,0,0,0,0,0
12709,M22708,M,300.5,310.3,1530,40.6,190,0,0,0,0,0,0
12710,L52709,L,298.6,308.2,1375,45.1,60,0,0,0,0,0,0
12711,H12710,H,299.7,309.1,1393,43.9,152,0,0,0,0,0,0
12712,M22711,M,299.0,308.5,1628,43.4,112,0,0,0,0,0,0
12713,M22712,M,303.0,310.3,1351,36.6,238,0,0,0,0,0,0
12714,L52713,L,303.3,311.8,1289,31.6,99,1,0,1,0,0,0
12715,L52714,L,301.1,311.2,1773,37.6,166,0,0,0,0,0,0
12716,L52715,L,298.1,307.1,1451,30.1,30,0,0,0,0,0,0
12717,L52716,L,301.0,309.5,1584,47.8,197,0,0,0,0,0,0
12718,L52717,L,301.8,312.7,1598,38.2,134,0,0,0,0,0,0
12719,M22718,M,299.9,310.3,1488,36.0,63,0,0,0,0,0,0
12720,L52719,L,298.2,309.3,1738,40.1,113,0,0,0,0,0,0
12721,M22720,M,298.3,306.1,1802,41.8,138,0,0,0,0,0,0
12722,L52721,L,298.5,308.9,1438,46.9,106,0,0,0,0,0,0
12723,L52722,L,299.4,308.9,1558,68.1,201,1,0,0,0,1,0
12724,M22723,M,298.9,309.9,1585,35.0,37,0,0,0,0,0,0
12725,L52724,L,302.0,310.5,1442,41.9,73,0,0,0,0,0,0
12726,M22725,M,299.8,308.6,1381,45.3,91,0,0,0,0,0,0
12727,L52726,L,299.6,308.7,1733,31.0,12,0,0,0,0,0,0
12728,L52727,L,300.0,310.6,1445,20.5,68,0,0,0,0,0,0
12729,L52728,L,301.0,310.8,1471,39.2,232,0,0,0,0,0,0
12730,L52729,L,302.3,312.9,1500,44.5,114,0,0,0,0,0,0
12731,L52730,L,298.0,308.0,1678,9.3,213,0,0,0,0,0,0
12732,M22731,M,298.0,308.9,1594,32.7,130,0,0,0,0,0,0
12733,M22732,M,300.2,308.6,1561,43.7,124,0,0,0,0,0,0
12734,M22733,M,301.9,313.4,1667,57.6,41,0,0,0,0,0,0
12735,H12734,H,297.9,306.0,1192,27.2,200,0,0,0,0,0,0
12736,M22735,M,302.8,312.0,1889,48.0,189,1,0,0,1,0,0
12737,L52736,L,297.5,305.7,1383,38.2,93,0,0,0,0,0,0
12738,L52737,L,301.5,309.5,1764,36.7,204,0,0,0,0,0,0
12739,L52738,L,300.2,309.0,1452,49.0,143,0,0,0,0,0,0
12740,M22739,M,297.5,310.6,1720,33.6,176,0,0,0,0,0,0
12741,M22740,M,300.3,311.6,1846,28.4,168,0,0,0,0,0,0
12742,L52741,L,299.5,311.1,1361,21.2,98,0,0,0,0,0,0
12743,M22742,M,297.8,308.6,1708,54.6,164,0,0,0,0,0,0
12744,M22743,M,299.9,308.6,1660,54.3,218,0,0,0,0,0,0
12745,M22744,M,301.1,310.1,1347,24.7,2,0,0,0,0,0,0
12746,L52745,L,301.7,311.8,1556,31.3,180,0,0,0,0,0,0
12747,H12746,H,298.7,311.2,1519,48.5,72,0,0,0,0,0,0
12748,L52747,L,297.5,307.1,1406,32.8,40,0,0,0,0,0,0
12749,M22748,M,302.3,310.8,1457,56.0,249,0,0,0,0,0,0
12750,L52749,L,301.6,313.3,1424,30.4,64,0,0,0,0,0,0
12751,M22750,M,301.7,309.2,1525,42.6,239,0,0,0,0,0,0
12752,L52751,L,300.6,309.2,1437,23.3,135,0,0,0,0,0,0
12753,M22752,M,296.9,308.7,1370,48.3,80,0,0,0,0,0,0
12754,L52753,L,301.7,312.2,1732,28.7,7,0,0,0,0,0,0
12755,L52754,L,302.5,310.9,1673,45.6,23,0,0,0,0,0,0
12756,H12755,H,297.8,306.4,1464,50.6,236,0,0,0,0,0,0
12757,M22756,M,303.8,313.2,1677,49.1,0,0,0,0,0,0,0
12758,L52757,L,299.6,310.9,1659,39.8,3,0,0,0,0,0,0
12759,L52758,L,300.2,310.9,1782,44.1,134,0,0,0,0,0,0
12760,L52759,L,298.4,309.5,1405,40.0,46,0,0,0,0,0,0
12761,L52760,L,300.7,310.4,1562,51.3,63,0,0,0,0,0,0
12762,L52761,L,298.8,309.3,1604,28.3,157,0,0,0,0,0,0
12763,H12762,H,299.7,308.0,1407,29.3,25,0,0,0,0,0,0
12764,M22763,M,300.8,309.8,1552,64.8,118,0,0,0,0,0,0
12765,L52764,L,299.7,311.1,1640,33.2,164,0,0,0,0,0,0
12766,M22765,M,300.4,310.9,1600,45.6,18,0,0,0,0,0,0
12767,L52766,L,300.5,310.5,1171,48.3,27,0,0,0,0,0,0
12768,L52767,L,302.9,313.1,1439,30.0,112,0,0,0,0,0,0
12769,M22768,M,297.2,308.9,1399,52.5,190,0,0,0,0,0,0
12770,M22769,M,296.2,307.7,1648,32.8,238,0,0,0,0,0,0
12771,L52770,L,297.1,305.7,1564,43.4,212,0,0,0,0,0,0
12772,M22771,M,300.4,311.6,1485,48.7,38,0,0,0,0,0,0
12773,L52772,L,300.3,310.7,1306,52.8,125,0,0,0,0,0,0
12774,L52773,L,301.4,309.4,1710,44.3,186,0,0,0,0,0,0
12775,M22774,M,300.5,311.8,2000,55.7,103,0,0,0,0,0,0
12776,L52775,L,297.5,309.8,1573,36.6,7,0,0,0,0,0,0
12777,L52776,L,298.9,309.9,1404,33.7,161,0,0,0,0,0,0
12778,L52777,L,299.5,310.0,1450,41.7,160,0,0,0,0,0,0
12779,L52778,L,300.8,311.8,1821,26.5,94,0,0,0,0,0,0
12780,L52779,L,299.1,306.9,1571,29.6,133,0,0,0,0,0,0
12781,L52780,L,301.0,313.4,1599,49.7,54,0,0,0,0,0,0
12782,L52781,L,297.8,306.6,1703,48.2,97,0,0,0,0,0,0
12783,M22782,M,299.0,309.2,1542,48.2,225,0,0,0,0,0,0
12784,H12783,H,302.0,312.3,1516,37.2,88,0,0,0,0,0,0
12785,H12784,H,297.7,309.4,1500,35.6,44,0,0,0,0,0,0
12786,L52785,L,301.5,311.0,1701,20.9,207,0,0,0,0,0,0
12787,L52786,L,299.4,306.5,1639,46.8,212,0,0,0,0,0,0
12788,H12787,H,300.8,309.2,1913,44.6,169,0,0,0,0,0,0
12789,M22788,M,301.8,313.8,1542,42.6,243,0,0,0,0,0,0
12790,M22789,M,301.4,310.2,1883,59.4,32,0,0,0,0,0,0
12791,H12790,H,300.4,308.3,1536,49.3,228,0,0,0,0,0,0
12792,H12791,H,300.0,307.4,1447,34.9,80,0,0,0,0,0,0
12793,L52792,L,301.1,311.4,1378,41.6,200,0,0,0,0,0,0
12794,L52793,L,300.1,311.4,1703,35.3,44,0,0,0,0,0,0
12795,M22794,M,299.3,307.1,1244,48.2,206,0,0,0,0,0,0
12796,L52795,L,301.2,310.2,1562,45.8,115,0,0,0,0,0,0
12797,L52796,L,303.0,310.7,1766,22.2,36,0,0,0,0,0,0
12798,L52797,L,299.5,309.5,1372,40.0,213,0,0,0,0,0,0
12799,L52798,L,297.3,305.8,1494,37.4,84,0,0,0,0,0,0
12800,L52799,L,297.3,306.5,1610,45.4,252,0,0,0,0,0,0
12801,H12800,H,301.6,313.7,1784,31.2,134,0,0,0,0,0,0
12802,L52801,L,299.0,309.9,1540,62.9,120,0,0,0,0,0,0
12803,L52802,L,297.7,309.0,1421,26.7,162,0,0,0,0,0,0
12804,L52803,L,300.9,308.5,1678,47.6,61,0,0,0,0,0,0
12805,L52804,L,300.8,310.5,1359,39.1,186,0,0,0,0,0,0
12806,L52805,L,299.3,311.4,1506,55.7,126,0,0,0,0,0,0
12807,M22806,M,299.4,309.2,1466,56.0,116,0,0,0,0,0,0
12808,M22807,M,301.2,311.8,1459,37.9,210,0,0,0,0,0,0
12809,L52808,L,300.4,312.6,1607,50.3,182,0,0,0,0,0,0
12810,L52809,L,300.9,311.8,1398,42.9,228,0,0,0,0,0,0
12811,L52810,L,299.2,307.2,1633,36.2,100,0,0,0,0,0,0
12812,M22811,M,300.9,310.0,1543,26.7,242,0,0,0,0,0,0
12813,L52812,L,300.4,310.1,1778,70.1,43,0,0,0,0,0,0
12814,M22813,M,301.7,310.3,1617,50.0,188,0,0,0,0,0,0
12815,L52814,L,301.7,312.1,1820,27.4,136,0,0,0,0,0,0
12816,L52815,L,297.8,307.9,1302,53.5,134,0,0,0,0,0,0
12817,L52816,L,302.6,311.0,1844,34.6,88,0,0,0,0,0,0
12818,L52817,L,298.7,310.1,1471,23.1,174,0,0,0,0,0,0
12819,M22818,M,300.6,311.5,1531,33.9,56,0,0,0,0,0,0
12820,L52819,L,300.0,310.1,1466,37.4,134,0,0,0,0,0,0
12821,L52820,L,299.8,312.8,1286,48.8,198,0,0,0,0,0,0
12822,L52821,L,300.4,309.0,1498,46.8,27,0,0,0,0,0,0
12823,M22822,M,301.3,310.8,1766,33.6,14,0,0,0,0,0,0
12824,L52823,L,299.1,309.1,1638,46.1,15,0,0,0,0,0,0
12825,H12824,H,297.3,309.2,1418,37.5,76,0,0,0,0,0,0
12826,L52825,L,301.4,311.7,1791,49.5,230,0,0,0,0,0,0
12827,M22826,M,299.6,310.7,1761,39.8,47,0,0,0,0,0,0
12828,L52827,L,296.4,306.8,1580,31.5,131,0,0,0,0,0,0
12829,L52828,L,303.1,311.7,1782,23.3,20,0,0,0,0,0,0
12830,L52829,L,296.7,307.3,1515,35.0,69,0,0,0,0,0,0
12831,M22830,M,296.8,307.8,1692,41.2,98,0,0,0,0,0,0
12832,M22831,M,300.8,312.3,1731,64.3,197,1,0,0,0,1,0
12833,H12832,H,300.2,310.5,1688,52.3,59,0,0,0,0,0,0
12834,L52833,L,300.6,309.0,1559,48.8,249,0,0,0,0,0,0
12835,L52834,L,304.5,313.4,1400,27.4,203,1,0,0,0,1,0
12836,L52835,L,300.7,309.7,1652,35.0,240,0,0,0,0,0,0
12837,L52836,L,301.2,310.1,1520,37.5,233,0,0,0,0,0,0
12838,L52837,L,300.5,310.1,1372,41.9,137,0,0,0,0,0,0
12839,L52838,L,299.4,309.9,1396,53.2,105,0,0,0,0,0,0
12840,M22839,M,301.4,309.5,1678,26.7,213,0,0,0,0,0,0
12841,M22840,M,301.3,310.4,1701,39.6,215,0,0,0,0,0,0
12842,M22841,M,300.5,310.2,1182,37.0,141,0,0,0,0,0,0
12843,H12842,H,299.9,312.8,1622,38.9,133,0,0,0,0,0,0
12844,L52843,L,300.4,309.2,1728,36.7,33,0,0,0,0,0,0
12845,M22844,M,301.7,312.1,1399,39.7,27,0,0,0,0,0,0
12846,M22845,M,300.4,310.2,1482,40.9,140,0,0,0,0,0,0
12847,L52846,L,297.4,307.4,1570,37.4,247,0,0,0,0,0,0
12848,M22847,M,299.9,309.4,1707,36.5,60,0,0,0,0,0,0
12849,M22848,M,296.5,307.3,1480,49.5,6,0,0,0,0,0,0
12850,H12849,H,301.9,313.8,1413,41.6,130,0,0,0,0,0,0
12851,M22850,M,297.6,307.8,1972,38.4,30,0,0,0,0,0,0
12852,M22851,M,298.1,307.7,1395,38.1,153,0,0,0,0,0,0
12853,H12852,H,299.0,311.6,1605,26.5,223,0,0,0,0,0,0
12854,L52853,L,302.1,313.8,1540,55.0,208,0,0,0,0,0,0
12855,M22854,M,297.0,305.7,1816,47.3,153,0,0,0,0,0,0
12856,H12855,H,301.1,309.0,1863,33.1,142,0,0,0,0,0,0
12857,L52856,L,300.1,309.7,1506,25.3,162,0,0,0,0,0,0
12858,M22857,M,296.0,305.8,1602,56.0,222,0,0,0,0,0,0
12859,M22858,M,297.5,307.9,1370,54.7,82,0,0,0,0,0,0
12860,M22859,M,300.5,310.0,1623,43.4,29,0,0,0,0,0,0
12861,M22860,M,301.3,312.2,1595,52.5,177,0,0,0,0,0,0
12862,L52861,L,303.5,313.8,1667,57.4,138,0,0,0,0,0,0
12863,L52862,L,299.9,305.7,1483,37.6,56,0,0,0,0,0,0
12864,M22863,M,301.3,310.8,1432,65.3,40,0,0,0,0,0,0
12865,L52864,L,298.0,305.7,1256,41.0,96,0,0,0,0,0,0
12866,L52865,L,301.1,309.9,1510,42.6,12,0,0,0,0,0,0
12867,M22866,M,303.9,313.8,1427,46.9,13,0,0,0,0,0,0
12868,L52867,L,297.5,307.7,1572,60.4,202,0,0,0,0,0,0
12869,L52868,L,300.3,309.5,1396,44.2,219,0,0,0,0,0,0
12870,H12869,H,300.1,309.9,1242,39.3,14,0,0,0,0,0,0
12871,L52870,L,299.1,309.6,1429,56.9,53,0,0,0,0,0,0
12872,M22871,M,299.1,310.2,1621,42.5,60,0,0,0,0,0,0
12873,L52872,L,301.9,308.2,1793,29.9,19,0,0,0,0,0,0
12874,M22873,M,298.2,307.3,1341,43.2,194,0,0,0,0,0,0
12875,L52874,L,300.7,310.0,1542,38.2,231,0,0,0,0,0,0
12876,M22875,M,298.8,309.5,1447,9.9,241,0,0,0,0,0,0
12877,L52876,L,300.2,308.8,1552,37.3,203,0,0,0,0,0,0
12878,L52877,L,297.2,309.7,1694,34.4,121,0,0,0,0,0,0
12879,M22878,M,300.3,309.8,1691,11.8,27,0,0,0,0,0,0
12880,L52879,L,301.4,312.9,1861,45.1,27,0,0,0,0,0,0
12881,L52880,L,300.0,310.3,1438,22.1,154,0,0,0,0,0,0
12882,M22881,M,301.3,313.2,1651,51.6,224,0,0,0,0,0,0
12883,M22882,M,297.9,310.3,1804,29.3,12,0,0,0,0,0,0
12884,L52883,L,297.6,305.7,1663,41.3,216,0,0,0,0,0,0
12885,L52884,L,302.1,312.0,1612,27.8,252,0,0,0,0,0,0
12886,L52885,L,302.0,311.4,1301,61.0,218,0,0,0,0,0,0
12887,L52886,L,299.8,311.0,1852,29.2,100,0,0,0,0,0,0
12888,H12887,H,298.4,309.6,1543,40.0,225,0,0,0,0,0,0
12889,L52888,L,299.7,310.9,1541,48.3,61,0,0,0,0,0,0
12890,L52889,L,299.5,311.9,1380,50.8,64,0,0,0,0,0,0
12891,L52890,L,301.7,309.4,1531,40.0,72,1,0,1,0,0,0
12892,L52891,L,299.9,310.3,1455,44.9,239,0,0,0,0,0,0
12893,L52892,L,299.1,309.0,1724,35.4,159,0,0,0,0,0,0
12894,M22893,M,300.0,312.9,1884,41.5,203,0,0,0,0,0,0
12895,L52894,L,299.6,309.4,1336,40.9,116,0,0,0,0,0,0
12896,L52895,L,299.1,310.5,1474,33.3,129,0,0,0,0,0,0
12897,L52896,L,299.4,309.6,1295,55.5,169,0,0,0,0,0,0
12898,L52897,L,296.7,307.7,1589,28.5,156,0,0,0,0,0,0
12899,M22898,M,302.0,309.7,1376,33.3,107,0,0,0,0,0,0
12900,L52899,L,301.1,312.1,1315,48.7,247,0,0,0,0,0,0
12901,H12900,H,299.5,311.1,1431,47.2,118,0,0,0,0,0,0
12902,M22901,M,301.6,309.5,1460,31.9,146,0,0,0,0,0,0
12903,M22902,M,299.5,310.4,1692,53.3,86,0,0,0,0,0,0
12904,L52903,L,302.3,311.8,1957,15.7,43,0,0,0,0,0,0
12905,M22904,M,299.3,310.1,1744,33.4,70,0,0,0,0,0,0
12906,M22905,M,301.8,312.3,1715,52.4,45,0,0,0,0,0,0
12907,L52906,L,299.3,307.9,1625,16.7,178,0,0,0,0,0,0
12908,M22907,M,303.9,313.8,1439,42.9,191,0,0,0,0,0,0
12909,L52908,L,299.6,310.6,1542,38.9,194,0,0,0,0,0,0
12910,L52909,L,301.1,310.1,1376,39.2,116,0,0,0,0,0,0
12911,L52910,L,299.4,311.2,1584,35.5,40,0,0,0,0,0,0
12912,L52911,L,300.4,311.5,1778,23.0,26,0,0,0,0,0,0
12913,H12912,H,297.9,311.2,1794,46.8,51,0,0,0,0,0,0
12914,L52913,L,301.1,313.1,1805,23.3,125,0,0,0,0,0,0
12915,M22914,M,302.4,311.3,1498,54.6,71,0,0,0,0,0,0
12916,M22915,M,301.7,311.3,1469,28.3,34,0,0,0,0,0,0
12917,H12916,H,300.8,310.7,1883,30.9,41,0,0,0,0,0,0
12918,M22917,M,300.1,308.9,1770,28.3,77,0,0,0,0,0,0
12919,H12918,H,301.8,313.8,1489,37.0,151,1,0,0,0,1,0
12920,L52919,L,300.5,311.5,1392,42.2,181,0,0,0,0,0,0
12921,L52920,L,299.6,310.1,1697,41.3,129,0,0,0,0,0,0
12922,L52921,L,298.4,310.8,1966,37.7,143,0,0,0,0,0,0
12923,L52922,L,299.5,310.6,1356,33.5,194,0,0,0,0,0,0
12924,L52923,L,301.0,311.4,1654,44.8,240,0,0,0,0,0,0
12925,L52924,L,298.0,308.5,1585,46.6,121,0,0,0,0,0,0
12926,M22925,M,296.9,307.1,1365,38.5,156,0,0,0,0,0,0
